Name,Label
මංගල සමරවීර,POLN
මානිකාවාසගම් පොන්නයියා,POLN
මාණිකාවාසගර් කනගසබාපති ඊලවෙන්තන්,POLN
මානික්කරාජා සුප්‍රමානියන් මයිල්වාගනම්,POLN
මානික්ක වඩු රිචඩ් ද සිල්වා,POLN
මංජුල දිසානායක,POLN
මනෝජ් ප්‍රසංග හේවාගම්පලගේ,POLN
මන්තිලක චිත්‍රා ශ්‍රීමතී,POLN
මරික්කාර් කැසිලමරික්කාර් අබ්දුල් සමාඩ්,POLN
මාරිමුත්තු කතන්,POLN
මාටින් සිරිලස් සේවියර්,POLN
මරුදපාණ්ඩි රාමේෂ්වරන්,POLN
මැතිව් කළුදේවගේ නන්ද,POLN
මැතිව් කලුවාදේවගේ සිරිල්,POLN
මැතිව් එඩ්ලි වින්ස්ටන්,POLN
මාවයි සෝමසුන්තරම් සේනාධිරාසා,POLN
මාවැල්ලගේ කීර්ති සුරංජිත්,POLN
මයන්ත යස්වන්ත් දිසානායක,POLN
මැද්දගම අජිත් කුමාර,POLN
මැදිවක මුතු බණ්ඩා වීරසේකර,POLN
මීදෙණිය ඇඩිගාර් ජෝන් හෙන්රි,POLN
මීරා මොහිදීන් මොහොමඩ් මුස්තෆා,POLN
මෙන්ඩිස් මෙරෙන්ග්නා ගෝලියස්,POLN
මෙන්ඩිස් තේනහන්දි විජයපාල හෙක්ටර්,POLN
මර්වින් සිල්වා,POLN
මර්සා අබ්දුල් මජීඩ්,POLN
මිල්රෝයි ප්‍රනාන්දු,POLN
තංගේශ්වරි කතිරාමන් මෙනවිය,POLN
මොහොමඩ් අබ්දුල් බාකීර් මාකර්,POLN
මොහොමඩ් අබ්දුල්ලා මොහොමඩ් මහරුෆ්,POLN
මොහොමඩ් කාසිම් මොහොමඩ් ෆයිසාල්,POLN
මොහොමඩ් ෆලීල් මර්ජන් අස්මි,POLN
මොහොමඩ් හනීෆා මොහොමඩ් නවාවි,POLN
මොහොමඩ් හනිෆා මොහොමඩ්,POLN
මොහොමඩ් හෂීම් අබ්දුල් හලීම්,POLN
මොහොමඩ් ඉස්මයිල් අන්වර් ඉස්මයිල්,POLN
මොහොමඩ් ජබීර් අබ්දුල් කාදර්,POLN
මොහොමඩ් මහරුෆ්,POLN
මොහොමඩ් ෂෆීක් රාජාබ්දීන්,POLN
මොහොමඩ් තම්බි හසන් අලි,POLN
මොහොමඩ් මොහොමඩ් ඉසාඩීන්,POLN
මොහාන් ප්‍රියදර්ශන ද සිල්වා,POLN
මොහිදීන් බාවා අබ්දුල් අසීස්,POLN
මොහිදීන් උතුමා ලෙබ්බේ මොහොමඩ්,POLN
මොහොමඩ් මුසම්මිල්,POLN
මොහොමඩ් හෆීල් මොහොමඩ් සල්මාන්,POLN
මොහොමඩ් උවයිස් මොහොමඩ් අලි සබ්රි,POLN
මොලමුරේ ඇඩ්ලින් (මිය),POLN
මොලමුරේ ඇලෙක්සැන්ඩර් ෆ්රැන්සිස්,POLN
මොලමුරේ ඇලෙක්සැන්ඩර් ෆ්රැන්සිස් (සර්),POLN
මොල්ලිගොඩ ලියනගේ ස්ටැන්ලි සුමනරත්න,POLN
මොන්නකුලමේ එම්.එස්.බී.ටී.බී.ධර්මසේන බණ්ඩාර,POLN
මූණසිංහ අනිල් කුමාර,POLN
මූණසිංහ මංගල නාත්,POLN
මූණසිංහ සුසිල් කුමාර,POLN
මොරගොඩ අශෝක මිලින්ද,POLN
මෝතා ජෝර්ජ් රොසයිරෝ,POLN
අමරා පියසීලි රත්නායක මිය,POLN
බිෂජාචාර අලහකෝන්ලාගේ සුජාතා අලහකෝන් මිය,POLN
පත්මිණි සිතම්පරනාදන් මහත්මිය,POLN
වර්ණකුලසූරිය මේරි ලැරින් පෙරේරා මහත්මිය,POLN
මුදිතා ප්‍රිශාන්ති,POLN
මුහම්මතු සාලි නලීම්,POLN
මුහුදුගම හේවගේ ගුණරත්න වීරකෝන්,POLN
මුණසිංහ (මේජර් ජෙනරාල්) සරත්චන්ද්‍ර ප්‍රේමලාල්,POLN
මුණසිංහ ආනන්ද තිලකසිරි මොහොට්ටි,POLN
මුණසිංහ වැලිකල ජේම්ස් චාල්ස්,POLN
මුණවීර චන්ද්‍රසේන,POLN
මුන්සූර් අබ්දුල් රසාක්,POLN
මරේ ජෝන් රෝස්,POLN
මුරුගන් සචිතානන්දන්,POLN
මුරුගේසු සිවසිතම්පරම්,POLN
මුස්තාපා මීරාලෙබ්බේ පොඩ්ඩි මොහොමඩ්,POLN
මුත්තලි බාවා ෆාරුක්,POLN
මුත්තු සංගරලිංගම් සෙල්ලසාමි,POLN
මුතුබණ්ඩා පහුරේගෙදර,POLN
මුතුබණ්ඩා සමරසිංහ ආරච්චිලාගේ,POLN
මුත්තෙටුවේගම සරත්චන්ද්‍ර,POLN
එන්.නාලක බණ්ඩාර කෝට්ටේගොඩ,POLN
එන්.ඩී.එන්.පී. ජයසිංහ,POLN
එන්.ඩබ්ලිව්.එම්. ජයන්ත විජේසේකර,POLN
නඩරාජා මතරාජා,POLN
නඩරාජා රවිරාජ්,POLN
නඩරාජා අත්පුතරාජා,POLN
නඩරාජා කන්දපුල්ලේ වේළුපිල්ලේ,POLN
නාගනාදන් එලංගෙයි මුරුගේසු විජයරත්නම් (ආචාර්ය),POLN
නයිනා මරික්කාර් මොහොමඩ් හනිෆා මොහොමඩ්,POLN
නාලක ගොඩහේවා,POLN
නාලක ජූඩ් හරීන් ප්‍රනාන්දු,POLN
නාලක ප්‍රසාද් කොලොන්නේ,POLN
නල්ලයියා වල්ලිපුරම්,POLN
නානායක්කාර ඒලියන් මහානාග,POLN
නානායක්කාර විතානගේ ටර්ජින්,POLN
නන්දලෝක හිමි පූජ්‍ය. අලව්වේ,POLN
නන්දසේන මාලිගස්පේ කෝරළගේ ජිනදාස,POLN
නටේසා අයියර් කෝදන රාමයියාර්,POLN
නටේසන් සුබයියා,POLN
නවුෂාඩ් අබ්දුල් මජීඩ් මොහොමඩ්,POLN
නවරත්නම් කන්දයියා,POLN
නවරත්නම් වෛතිනාතර්,POLN
නවරත්නම් වල්ලිපුරම් නල්ලතම්බි,POLN
නවරත්න නවරත්න හේනයාලාගේ සිංගප්පුලිගේ රංජිත්,POLN
නවරත්න හේරත් මුදියන්සේලාගේ,POLN
නේමිනාදන් බාලසුබ්‍රමනියම්,POLN
නෙරංජන් වික්‍රමසිංහ,POLN
නිව්න්හැම් හියුබට් අර්නස්ට්,POLN
නිමල් පියතිස්ස,POLN
නිමල් සිරිපාල ද සිල්වා,POLN
නිපුන රණවක,POLN
නිර්මල කොතලාවල,POLN
නිරෝෂන් පෙරේරා,POLN
නිරූපමා දීපිකා රාජපක්ෂ,POLN
නිශාන්ත දීපාල් ගුණසේකර,POLN
නිශාන්ත මුතුහෙට්ටිගමගේ,POLN
නිශ්ශංක මනෝධ විජයරත්න,POLN
නියතපාල පොල්තුට්ටුවේ ආරච්චිගේ ජිනදාස,POLN
නූර්දීන් මෂූර්,POLN
නුගවෙල දිසාව පුංචි බණ්ඩා,POLN
නුගවෙල එඩ්වඩ් ඇලෙක්සැන්ඩර් (මේජර්),POLN
ඔබේසේකර ජේම්ස් පීටර්,POLN
ඔබේසේකර සිවගාමි වෙරිනා (මිය),POLN
ඔබේසේකර ෆොරෙස්ටර් ඔගස්ටස්,POLN
ඔබේවංශ කාලිංග,POLN
ඕමල්පේ සෝභිත හිමි,POLN
පී.එච්.පී. පියසේන,POLN
පලන්සූරිය කලලෑල්ලේ ආනන්ද සාගර,POLN
පාලිත කුමාර තෙවරප්පෙරුම,POLN
පානබොක්කේ තියඩෝ බ්‍රේබෲක්,POLN
පානබොක්කේ ටිකිරි බණ්ඩා (සර්),POLN
පරරාසසිංහම් එල්ලයතම්බි,POLN
පැස්කුවල් දයාසේන ටර්නෝලියස්,POLN
පතිරගේ දොන් අබේරත්න,POLN
පතිරණ ජය,POLN
පතිරණගේ බෙන්තොට රිචඩ් ද සිල්වා,POLN
පද්මනාදන් කනගසබයි,POLN
පද්මනාදන් රංගනායකී (මිය),POLN
පේදුරු හේවගේ ලයනල් ප්‍රේමසිරි,POLN
පීරිස් මල්වත්තගේ නිමල් රන්සිරි,POLN
පීරිස් මල්වත්තගේ සයිමන් ඇන්ඩෘ,POLN
පීරිස් ජයසූරිය මහතෙල්ගේ ජෝන් යූසස්,POLN
පීරිස් මහතෙලගේ හෙන්රි,POLN
පෙලිස්ජ් හැරිසන්,POLN
පැල්පොල ජෝර්ජ් නිශ්ශංක මහසන්,POLN
පැල්පොල රිචඩ් ස්ටැන්ලි,POLN
පෙරමුණ සරත්චන්ද්‍ර,POLN
පෙරේරා දිවාන් බහදූර් ඉග්නේෂස් සේවියර්,POLN
පෙරේරා අරකහගොඩගේ ඇලෝසියස් රෙජිනෝල්ඩ්,POLN
පෙරේරා සිරිල් අර්නස්ට් ස්ටැන්ලි,POLN
පෙරේරා ඩික්සන් ජේ,POLN
පෙරේරා එඩ්වඩ් වෝල්ටර්,POLN
පෙරේරා එල්ලුප්පිටියමුදියන්සේලාගේ පීටර් පෝල්,POLN
පෙරේරා ගලප්පටි කංකානගේ විලියම්,POLN
පෙරේරා ගමමැදලියනගේ ජෝන් පැරිස්,POLN
පෙරේරා ජේ අසිත,POLN
පෙරේරා කැනහේල බණ්ඩාරලාගේ ලිලන්ත,POLN
පෙරේරා කසදොරුගේ වින්සන්ට්,POLN
පෙරේරා කෝන්ගහකංකානමගේ දොන් ඩේවිඩ්,POLN
පෙරේරා කොස්වත්තගේ එඩ්මන්ඩ්,POLN
පෙරේරා ලියන අන්දරගේ බර්නාඩ් (LAB),POLN
පෙරේරා මැතිව් වින්සන්ට්,POLN
පෙරේරා මයිකල් ෆෙස්ටස් වෙන්සස්ලස්,POLN
පෙරේරා නානායක්කාරපතිරගේ මාර්ටින් (ආචාර්ය),POLN
පෙරේරා ඕවිටිගලගේ සෝමදාස,POLN
පෙරේරා රණවක ආරච්චිගේ ආතර් රෙජිනෝල්ඩ්,POLN
පෙරේරා රණවකආරච්චිගේ සොලමන්,POLN
පෙරේරා විල්මට් ඒබ්‍රහම්,POLN
පීරිස් පට්ටියපතිරැන්නැහැලගේ ඇල්බට් ෆෙඩ්රික් (සර්),POLN
පෙරියසාමි චන්ද්‍රසේකරන්,POLN
පර්පෙටුව සුදර්ශිනී ප්‍රනාන්දුපුල්ලේ,POLN
පෙරුමාල්පිල්ලේ රාධක්‍රිෂ්ණන්,POLN
පැටිකිරිගේ දයාරත්න,POLN
පිලිප්ස් කුමාරසිංහ ශ්‍රී ලියනගේ,POLN
පිලපිටිය අබේරත්න බණ්ඩාර හේරත්,POLN
පියදාස අබේනායක,POLN
පියදාස සුදුවැලි කොණ්ඩගේ,POLN
පියංකර ජයරත්න,POLN
පියසිරි හඳුන්ර්ති රන්නුලු,POLN
පියසෝම උපාලි අදිකාරි මුදියන්සේලාගේ,POLN
පොහොලියද්දේ දිසාව ටිකිරි බණ්ඩා,POLN
පොල්ගම්පල රාලලාගේ චමින්ද අනුරුද්ධ පොල්ගම්පල,POLN
පොන්නම්බලම් ගණපතිපිල්ලේ ගංගසේර්,POLN
පොන්නම්පලම් සෙල්වරාසා,POLN
පෝලියර් රෙජිනෝල්ඩ් සිඩ්නි වර්නන්,POLN
ප්‍රසන්න රණතුංග,POLN
ප්‍රසන්න රණවීර බුලත්වලගේ,POLN
ප්‍රදීප් සමන් කුමාර උඩුගොඩ රූපසිංහගේ,POLN
ප්‍රේමචන්ද්‍ර ආරච්චි මුදියන්සේලාගේ මුනිදාස,POLN
ප්‍රේමචන්ද්‍ර භාරත ලක්ෂ්මන්,POLN
ප්‍රේමචන්ද්‍ර හපුගොඩ රන්කොත්ගේ උදයප්‍රේම,POLN
ප්‍රේමදාස රණසිංහ,POLN
ප්‍රේමරත්න දොන් සිමන් රාලලාගේ ශාන්ත,POLN
ප්‍රේමරත්න එදිරිවීර,POLN
ප්‍රේමරත්න මිරිහානගේ දොන්,POLN
ප්‍රේමතිරත්න කරුණාමුණි ලලින් ඔලිත ද සිල්වා,POLN
ප්‍රේමිත බණ්ඩාර තෙන්නකෝන්,POLN
ප්‍රේම්නාත් සී දොලවත්ත,POLN
පුලේන්ද්‍රන් රාසා මනෝහාරි (මිය),POLN
පුංචි බණ්ඩාර රත්නායක මුදියන්සේලාගේ,POLN
පුංචිහේවා සාන්තකුමාර,POLN
පුංචිනිලමේ ගල්ගමුව විදානේලගේ,POLN
පුෂ්පකුමාර ඩබ්ලිව්.පී.එස්.,POLN
පුත්තිරසිගමනී වඩිවෙල්,POLN
ආර් යෝගරාජන්,POLN
ආර්.බී.පාලිත රංගේ බණ්ඩාර,POLN
ආර්.ඩී.විමලදාස,POLN
ආර්.එම්. පද්ම උදය ශාන්ත ගුණසේකර,POLN
ආර්.එම්.සී.බී. රත්නායක,POLN
ආර්.එම්.එස්.බී. නාවින්න,POLN
ආර්.පී.ඒ. රණවීර පතිරණ,POLN
ආර්.ආර්.එම්. එරික් ප්‍රසන්න වීරවර්ධන,POLN
රදම්පල ගමගේ ශ්‍රියානි විජේවික්‍රම,POLN
රහීම් සෙයියාදු අබ්දුල්,POLN
රාජා මන්ත්‍රීලාගේ තිලක් රාජපක්ෂ,POLN
රාජදුරෙයි චෙල්ලයියා,POLN
රාජකරුණා මොහොට්ටි අප්පුහාමිලගේ සරත් චන්ද්‍ර රාජකරුණා,POLN
රාජකරුණා රාජකරුණා මුදියන්සේලාගේ ජයසේන,POLN
රාජකුලේන්ද්‍රන් ජෝන් ග්ලැඩ්ස්ටන්,POLN
රාජලිංගම් කාලිමුත්තු,POLN
රාජන් ආශිර්වතම් මාසිලමනි ඩැනියෙල්,POLN
රාජපක්ෂ මොහොට්ටිගේ දොන් සුරනිමල් රාජපක්ෂ,POLN
රාජපක්ෂ දැදිගම දේවගේ ලිලියන් ලෙටීෂියා (මිය),POLN
රාජපක්ෂ දොන් ඇල්වින්,POLN
රාජපක්ෂ දොන් මැතිව්,POLN
රාජපක්ෂ ජෝර්ජ්,POLN
රාජපක්ෂ ලක්ෂ්මන්,POLN
රාජපක්ෂ රාජපක්ෂ දේවගේ රණපාල විජයවර්ධන,POLN
රාජපක්ෂ ඇලෙක්සැන්ඩර් එඩ්මන්ඩ් ද සිල්වා විජේගුණරත්න එස්.,POLN
රාජපක්ෂ දොන් රෝයි සෙෆ්රින්,POLN
රාජපක්ෂ ගාමිණී,POLN
රාජපක්ෂ ලයනල්,POLN
රාජපක්ෂ වාසල තෙන්නකෝන් මුදියන්සේලාගේ රංජිත් බණ්ඩාර,POLN
රාජරත්න කෝනාර මුදියන්සේලාගේ පොඩිඅප්පුහාමි,POLN
රාජරත්න කුසුමා,POLN
රාජරත්නම් සිවසාමි,POLN
රාජරත්නම් ටී.ඩබ්ලිව්.,POLN
රාජවරෝතයම් සම්බන්ධන්,POLN
රාජවරෝතියම් නවරත්නම් රත්න,POLN
රජීව විජේසිංහ,POLN
රාජිකා වික්‍රමසිංහ,POLN
රාජිත සේනාරත්න,POLN
රාමලිංගම් මලයප්පන්,POLN
රාමලින්කම් තමෝතරපිල්ලේ,POLN
රාමමූර්ති රාජේන්ද්‍රන්,POLN
රාමනුජම් දේසිගර්,POLN
රඹුක්පොට ජෝර්ජ් ක්‍රිස්ටෝපර්,POLN
රඹුක්පොට සෙනෙවිරත්න මුදියන්සේලාගේ ජස්ටින් ආතර්,POLN
රඹුක්වැල්ල දිසාව එච්.ඊ.ඩබ්ලිව්.එම්.හේරත් බණ්ඩා,POLN
රමේෂ් පතිරණ,POLN
රාමේෂ්වරන් රාජේන්ද්‍රන්,POLN
රණරාජා පුංචි බණ්ඩා,POLN
රණරාජා ෂෙල්ටන්,POLN
රණසිංහ ආතර් ජයසේන,POLN
රණසිංහ සුනේත්‍රා (මිය),POLN
රණතුංග ආරච්චිගේ ටියුඩර් දයාරත්න,POLN
රණතුංග චන්ද්‍රදාස,POLN
රණතුංග රණතුංග මුදියන්සේලාගේ ඩිංගිරි බණ්ඩා,POLN
රණතුංග විජයසුන්දර බණ්ඩාර,POLN
රණවක ජයසිරි සරත් කුමාර,POLN
රණවීර ආරච්චිගේ ජයතිස්ස,POLN
රණවීර ඩොනල්ඩ් ජේසන්,POLN
රණවීර විතානගේ සුනිල් ශාන්ත,POLN
රන්දෙණිය රවීන්ද්‍ර,POLN
රනිල් වික්‍රමසිංහ,POLN
රංජිත් සියඹලාපිටිය,POLN
රංජිත් වෑකඩ විතාරණගේ මොහිමන්,POLN
රාසලිංගම් තම්බිපිල්ලේ,POLN
රාසමානික්කම් අලගයියා හෙවත් රාජමානික්කම්,POLN
රාසමානික්කම් සින්නප්පු මූතතම්බි,POLN
රස්නායක මුදියන්සේලාගේ සංජීව බණ්ඩාර කවිරත්න,POLN
රාසු කුගනේෂ්වරන්,POLN
රත්නායක රත්නායක මුදියන්සේලාගේ ගාමිණී,POLN
රත්නම් කතිගේසර් පොන්නම්බලම්,POLN
රත්නමලල රන් බණ්ඩා,POLN
රත්නපාල අමරදාස (ආචාර්ය),POLN
රත්නරාජා සිවප්‍රගාසම්,POLN
රත්නසිරි වික්‍රමනායක,POLN
රත්නායක මුදියන්සේලාගේ ආනන්ද සරත් කුමාර රත්නායක.,POLN
රත්නායක මුදියන්සේලාගේ අප්පුහාමි,POLN
රත්නායක මුදියන්සේලාගේ ධර්මදාස බණ්ඩා,POLN
රත්නායක අමරානන්ද,POLN
රත්නායක දිසාවේ මුදියන්සේලාගේ හේමා (මිය),POLN
රත්නායක කිරි බණ්ඩා,POLN
රත්නායක පහළ රැල්ලේ,POLN
රත්නායක රත්නායක මුදියන්සේලාගේ,POLN
රත්නායක රත්නායක මුද්‍යන්සේලාගේ කළුබණ්ඩා,POLN
රත්නායක රත්නායක වාසල මුදියන්සේලාගේ අබේරත්න,POLN
රත්නායක සේපාල විලියම් ඩයිනේරිස්,POLN
රත්නායක වික්ටර් ගාර්වින් වීරවර්ධන,POLN
රත්වත්තේ අඩිගාර් ජයතිලක චූඩා,POLN
රත්වත්තේ අනුරුද්ධ,POLN
රත්වත්තේ ක්ලිෆර්ඩ් සේනක,POLN
රත්වත්තේ මල්ලිකා එල්ලාවල (මිය),POLN
රත්වත්තේ විජේසුන්දර සෙනිවිරත්න පී.ඒ.බී.ඩබ්ලිව්.එම්.ඩබ්ලිව්.එච්.එල්.,POLN
රත්වත්තේ විල්ෆ්‍රඩ් අබේරත්න,POLN
රවීන්ද්‍ර සමරවීර,POLN
රෙජී පද්මසේන රණතුංග,POLN
රෙජිනෝල්ඩ් කුරේ,POLN
රැකව ආරිය බණ්ඩාර,POLN
රිචඩ් බෙන්තොට පතිරණ,POLN
රොබට්සන් ඇලෙක්,POLN
රුද්‍රිගු ජෝසප් එමානුවල් ජෝන්,POLN
රෝහණ දිසානායක,POLN
රොමානිස් අරුම උපාසකගේ,POLN
රූපසිංහ ආරච්චිගේ දොන් සිරිසේන,POLN
රූපසිංහ දොන් ජයවික්‍රමගේ නීල්,POLN
රුවන් රණතුංග,POLN
එස් සී මුතුකුමාරණ,POLN
එස් ජගත් සමරවික්‍රම,POLN
එස් එම් චන්ද්‍රසේන,POLN
එස් නොහාරතලිංගම්,POLN
එස් වියලන්දෙරන්,POLN
එස්.ඒ ජයන්ත,POLN
එස්.බී. දිසානායක ය,POLN
සද්ධාසේන මාදූවේ හේවා,POLN
Safiul Muthunabeen Mohamed Muszhaarff,POLN
සාගල ගජේන්ද්‍ර රත්නායක,POLN
සජින් ද වාස් ගුණවර්ධන,POLN
සකලසූරිය සකලසූරිය අප්පුහාමිලාගේ සර්දතිස්ස,POLN
සල්දීන් මොහොමඩ් කාලිඩ්,POLN
සාලින්ද දිසානායක,POLN
සමන්ප්‍රිය හේරත්,POLN
සමරක්කොඩි එඩ්මන්ඩ් පීටර්,POLN
සමරක්කොඩි සිරිපාල,POLN
සමරක්කොඩි ස්ටීවන් වෝල්ටර්,POLN
සමරනායක පුන්සිරි සේනාරාජා පෙරේරා,POLN
සමරනායක රිචඩ් ග්‍රෙගරි,POLN
සමරසේකර සේනපාල,POLN
සමරසිංහ දොන් සේනාධිර,POLN
සමරසිංහ ඉයුජින් අල්විස්,POLN
සමරසිංහ ගලේවත්තගෙදර විජයසිරි,POLN
සමරසිංහ හඩ්සන්,POLN
සමරවීර මහානාම,POLN
සමරවීර පොල්වත්තේ සමරවීර අරච්චිලගේ පර්සි,POLN
සමරවීර උපාලි ඩෙල්ටන්,POLN
සමරවීර වීරවන්නි මුදියන්සේලාගේ,POLN
සමරවික්‍රම ආතර් එඩ්මන්ඩ්,POLN
සමිත හාමුදුරුවො බද්දේගම,POLN
සම්පත් අතුකෝරල,POLN
සම්සුදීන් අලිතුමා ලෙබ්බේ මොහොමඩ්,POLN
සනත් ජයසූරිය,POLN
සනත් නිශාන්ත,POLN
සන්දිත් සමරසිංහ,POLN
සනී රෝහණ,POLN
සංජීව එදිරිමාන්න,POLN
සංකරන් කන්දියා,POLN
සරණ ගුප්ත ගුණවර්ධන,POLN
සරත් අමුණුගම,POLN
සරත් චන්ද්‍රසිරි මායාදුන්නේ,POLN
සරත් වීරසේකර,POLN
සරවනමුත්තු නයිසුම් (මිය),POLN
සරවනමුත්තු රත්නජෝති (ආචාර්ය),POLN
සතාසිවම් කනගරත්නම්,POLN
Schneider Gualterus Stewart (Sir),POLN
ෂොක්මන් විවියන් රෝයි ස්ටැන්ලි (ආචාර්ය),POLN
සෙබස්තියන්පිල්ලේ එඩ්වඩ්,POLN
සීනි මොහොමඩ් මොහොමඩ් ඉස්මයිල්,POLN
සීනිතම්බි යෝගේස්වරන්,POLN
සෙල්ලතඹු සේවියර් මාර්ක්,POLN
සෙල්වදුරෙයි නෙවින්ස්,POLN
සෙල්වනායගම් කනපති,POLN
සෙල්වනායගම් ප්‍රින්ස්ලි රාජේන්ද්‍රන්,POLN
සෙල්වරාසා ගජේන්ද්‍රන්,POLN
සෙල්වෙස්ත්‍රි ඇලන්ටින්,POLN
සේමසිංහ අප්පුහාමිගේ හේරත් බණ්ඩා,POLN
සේනාධීර බන්දුලහේවා,POLN
සේනාධීර දයා සේපාලි (මිය),POLN
සේනාලංකාධිකාර ගනොග්දවිලගේ අමල් දිවහන්ත,POLN
සේනානායක වසන්ත හරේෂ් ප්‍රක්‍රම,POLN
සේනානායක රත්න දේශප්‍රිය,POLN
සේනානායක ආතර් හෙක්ටර්,POLN
සේනානායක ඩේසි මරියා ෆ්ලෝරන්ස් (මිය),POLN
සේනානායක ධර්මසිරි,POLN
සේනානායක දොන් ස්ටීවන් (විශ්‍රාමික ගරු),POLN
සේනානායක ඩඩ්ලි ෂෙල්ටන්,POLN
සේනානායක එඩ්වඩ් ලයනල්,POLN
සේනානායක මෛත්‍රීපාල,POLN
සේනානායක රිචඩ් ගෝඨාභය,POLN
සේනානායක විල්ෆ්‍රඩ්,POLN
සේනාධිරාජා ජෙයානන්දමූර්ති,POLN
සෙනෙවිරත්න සිරිල් පින්ටෝ ජයතිලක (නායක),POLN
සෙනෙවිරත්න දිසානායක මුදියන්සේලාගේ,POLN
සෙනෙවිරත්න නිස්සංග අරච්චිලගේ,POLN
සෙනෙවිරත්න සෙනෙවිරත්න කන්නන්ගරගේ ෂර්ලි මහින්ද,POLN
සෙනන් වීර,POLN
සේතපනගේ අප්පුහාමි රාලලාගේ මද්දුමබණ්ඩාර,POLN
සෙයිද් අලවි මවුලානා,POLN
ශාන් විජයලාල් ද සිල්වා,POLN
ෂන්මුගම් ජෙගදීස්වරන්,POLN
ෂන්මුගනාදන් සරවනභාවනාදන්,POLN
ශාන්ත බණ්ඩාර,POLN
ශාන්ති ශ්‍රීස්කන්දරාසා,POLN
ශෂීන්ද්‍ර රාජපක්ෂ,POLN
ෂෙහාන් සේමසිංහ,POLN
ශිවාජි රුක්මන් සේනානායක,POLN
ශිවසුන්දරම් අප්පුකුට්ටි,POLN
සිහාබ්දීන් නිජාමුදීන්,POLN
සිල්වා ඇන්තනි එමානුවෙල්,POLN
සිල්වා හිරිපිටියගේ මෛත්‍රීපාල උපතිස්ස,POLN
සිල්වා කෝට්ටුරුගේ පබ්ලිස්,POLN
සිල්වා පලහැන්නදි හේවගේ චාල්ස්,POLN
සිල්වා සම්පත්වඩුගේ ස්ටීවන් ඇන්තනි,POLN
සිල්වා සැම්සන්,POLN
සිල්වා විජේවීර ගුණවර්ධන මහවිදානගේ ඇල්බට්,POLN
සිංගල්ටන්-සල්මන් රොබට්,POLN
සින්නලෙබ්බේ අබ්දුල් ලතීෆ්,POLN
සින්නලෙබ්බේ අහමඩ් රිස්වි,POLN
සින්නලෙබ්බේ අහමඩ්ලෙබ්බේ (මුදලියාර්),POLN
සිරි ඇලෙක්සැන්ඩර් අන්ද්‍රහැන්නඩි,POLN
සිරිනාල් ද මෙල්,POLN
සිරිපාල අමරසිංහ,POLN
සිරිසේන දූල්වල ගලපිටගේ හේමචන්ද්‍ර,POLN
සිරිසේන හේවා ගම්පොලගේ,POLN
සිරිසේන ජසෙන්තු ලියන,POLN
සිරිසේන වංශපුර ආරච්චිගේ ආනන්ද,POLN
සිරිවර්ධන හෙක්ටර් ද සොයිසා,POLN
සිරිවර්ධන මයිකල් පෝල් ද සොයිසා,POLN
සිසිර ජයකොඩි,POLN
සිත්තම්පලම් කතිරවේලු,POLN
සිවලිංගම් මුත්තු,POLN
සිවමහාරාසා සින්නතම්බි,POLN
සිවනාදන් කිෂෝර්,POLN
සිවනේසතුරෙයි ශාන්තිරකාන්තන්,POLN
සිවපාලන් සුබ්‍රමනියම්,POLN
සිවප්‍රකාශම් සිවමෝහන්,POLN
සිවසිතම්පරම් තමෝතරම්පිල්ලේ,POLN
සිවතාසන් සංගරපිල්ලේ,POLN
සොලමන් එස් සිරිල්,POLN
සෝමබන්දු හපුගොඩ රාජපක්ෂ වන්නකු මුදියන්සේලාගේ ගුණපාල,POLN
සෝමකුමාරි තෙන්නකෝන්,POLN
සෝමපාල ඉලුක්පිටියේ ගෙදර සෙනෙවිරත්න ආරච්චිගේ,POLN
සෝමරත්න අශෝකවීර,POLN
සෝමරත්න සෙනරත්,POLN
සූසයිතාසන් පිලේසියන් සොසෙයි,POLN
සෞන්දරරාජා ගුණසීලන්,POLN
සෞන්ද්‍රනායගම් ඈෂ්ලි නිමලනායගම්,POLN
සොයිසා බර්නාඩ්,POLN
සොයිසා වරුසහැන්නදිගේ ඒබ්‍රහම් බැස්ටියන් (සර්),POLN
ස්පෙන්සර් එඩ්ගර් අර්නස්ට්,POLN
ශ්‍රී නිශ්ශංක හර්බට්,POLN
ශ්‍රී පත්මනාදන් රත්නසබාපති,POLN
ශ්‍රී රංග ජෙයරත්නම්,POLN
ශ්‍රීකාන්ත නල්ලතම්බි,POLN
ශ්‍රීනිවාසන් කනපතිපිල්ලේ,POLN
ශ්‍රීපති සූරියආරච්චි,POLN
ස්ටුවර්ට් ජෝර්ජ් කිං,POLN
ස්ටුවර්ට්-ස්මිත් ඩඩ්ලි කෝට්ලි,POLN
සුබසිංහ කංකානම්ලාගේ සුබසිංහ,POLN
සුබසිංහ සුබසිංහ මුදියන්සේලාගේ ටිකිරි බණ්ඩා,POLN
සුබ්බියා සංගරලිංගම් මුනියන්ඩි පිල්ලේ,POLN
සුබ්‍රමනියම් මුත්තු කැනපතිපිල්ලේ,POLN
සුබ්‍රමනියම් මයිල්වාගනම් මුදලියාර්,POLN
සුදත් මංජුල,POLN
සුද්දච්චාරිගේ ප්‍රේමරත්න,POLN
සුගතදාස කිතලාව ආරච්චිලාගේ සෙනරත්,POLN
සුගතදාස කුමාර විදානේලාගේ දොන්,POLN
සුගතදාස විතාන ආරච්චිගේ,POLN
