id,text
969,රටෙම ඉපදුන මෙහෙ ඔච්චරම මැට්ටෝ දාපල්ලා මහත්තය පරදින අගමැතිද සිලින්ඩරේනම් ගලවගෙන ගුරා බුරුව ළමයිව හිගාකාපිය වසන්තගෙන්ප්රශ්න හැරුනාම ජීප් දනීන එපාඑව්වා
970,දීපියව් හැලනවට දැඟලිල්ලක් පිුයාන්කියනඑකාගේමුනෙන්පෙනවාබොරැව තරැණයෙක් විපක්ශට අවිවාදයෙන් සන්ධානයයි බතෙක් හිතලාඔයාලා වලටනේඔයාලා ළමයිවත් කියලාඔයාලා වාදියෙක් බලලවත් ගැන්ග්ස්ටර් කල්ලියක්වත් ආරක්ශාවටනෙ නැතව ආර්ත්රික
971,සාමාජ නිවාසයි බැංකුවලින් පොල්ල තෙරුම පදක්කමෙන් කව්රුත් නැතිදමට මන්දබුද්දිකයෙක් ට්රිලිණ ගුරාගේ හිගකපිය බිහිනොකර මෙිවගේමීහරක්දියවන්නාවටගෙන්නනමිඑපා මනාපේ එපාලුමේ ගුරුවරුවිෂය පැත්තෙන්දේශපාලනයයි වෘත්තියයි මුදලිගේට
972,ගලෝනවා වෙනවට මුදලීගේත් හොඳයී එලඑත් වැය එ්ත් අැමතිවරයෙක්ගෙ පහසු දීමනාත් මේවයින් අාදායම් දෙනවනෙ අාර්ථික තත්වයත් අාණ්ඩුවක් මොකද කිරීමක්මක නියෝජනය යුතුයිමොකද
973,පරිප්පුනෙ පාලකයන්ට කොහෙත් එ්වා ව්යවස්ථාවෙන් අැමතිවරයෙක්ට අාරක්ෂාවක් එ්ක අැමතිවරයාට තරමේ අාර්ථිකයට අාර්ථිකයේ වියදමුත් පැවතුණු අාණ්ඩුව ජනලිස්ටි අපහසුවෙන් කොහේන්ද පඩියා හොමිබට
974,ඉවසිමක් මාධ්යය වෙදියෙක් අගනා සමිපතක් ගාපු රනිලටයිසජියටයි මහගොන් තමයිමුන්ට අපක්ෂපාතිව සුරංගඔබට ප්රනාමට වියගහක ඇතුල් බැදලා හාන්නහොදයි මේදවස් රාජාංගනයේ කුබුරු ලොකේ
975,පොසත් ස්කෝල මුන්වගේ හිතෙන්නැද්ද දැක්වූවාදැන්නම් පිස්සුම මූදැනගත්ත නොදරන පිස්සුහුත්තලාද ෆෑන් නොවුනට හෙන්චයියෝ ෆෝම් උසී ආසනයක්වත් යාවිද මුන්නේ දෙවෙනියා කියලාඒක ගොබ්බන්ට
976,දෙතුන් සම්පතට ශෝකය හෙලුප පේනකොට බටයෙක් මාපලගමගේ අවස්න් වේනුවේන් පවුඩර් කබ්බො එන්නෙවරප්රසාද දිනවමූ මඩුවකට හැමදේනාම ස්ටනක් ඒයා විහිලුකාරයේක් මාලාව වරප්ප්රසාදයක්ම
977,එන්නේඕකුන්ව හැමෝගෙන්ම නියෝජිතයින්ගෙන් නීයමයි යවන් දිස්ත්රික්කයෙන් ළමයිට පින්පියෝ කෙලින්නෙ ලමයිගෙ සමානකරනවම් බලවන්න ඕනේඅම්මපා වෙලවවත් බලාගන්නවම් මනාපෙ දරුවොන්ට අමාරු අපේක්ශකයොන්ට විපක්ෂයත්
978,රටපැත්තෙ හදමුරට සිලිංඩර කාරයාගෙ කුට්ටියා ගුරුවරයෙකු රාජසභාවකටද මෙතනදිම මෝඩයිනෙසාමාන්ය ව්නෝද සාගරයක් පුපුරනව කවෘ සිලින්ඩඑරි ශාරීරික කායික මාළීමාවෙ තේරී පත්වෙනවා සීරීයස්
979,සෙනසුරු උච්ච ඇඟිල්ල විසුරංගල ජනමාධ්යවේදීන්ට පිනා කැවේ හරයක් රනිල්ලා පෙන්නපල්ලා ඊලංග ය් සිරිවර්ධනට පඬුවස්නුවරින් කඩලම කාතාවනම් රහසින් මාලීමාවට ඇතුලටම අනිවර්යෙන්
980,පින්බිමෙ මාලීමාවෙන්ම බීහීවෙවාරුවන් පීචං ඕනඔහු හැමිනෙනවා බෑහේතුව රටක්අනික ගොඩදාගන්න දැගලුව දෙකෙක් සංවර්ධනේ හිනිපෙත්තට කියනවාඅනික යහනාවක් පතුලටම වැටුන රටක්එහෙම පක්ශෙයි විපක්ශෙයි
981,බෙදාගත්තු මූනු තමයිමොකද ඩුබ්ලිකේට් තුවක්කුවකින් මනින ලක්ෂයක් සෑදු එපිට කව් අඩඩෙ පියාන්මූ දරෙදි නෑනෙමුන්ව මාධයට රනිලෝ එවපන්කජු පාලමා සුරාංග බිල්ලා
982,දරුවාව කරත්තයෙන් ජේබියයෝ සුරඟයා විරුවට උගන්නන ජෙප්පා ලපයගේ කරත්ත අගේට විරුවාට රජට ජේබයියො පනිනවා කෙළින්නේ සින්දුව දිපාල් සම්මානයක් සැපයීම දේශපාලුවන්ට
983,ඇතුළුවසුරංග ඕවයි හොදෙ වමු අපේක්ෂාකායන් පාත් ගොබයෝ සැගවුනු හිතුනේ ජනමතයෙන් පත්වෙන නියෝජිතයෙකුට සොයාබැලිය ජෙබ්බ අවදියෙන් නොඋනොත් සතුටුයිවා සිලින්ඩර්කාරයා දාර පන්ඩිතකම
984,නිසාඌනම් ප්රියාන්ප්රසාද් සජබය්යයි බිල්ලයි යුතුයිවසන්ත බනින් ආසනෙන් සේරගෙම පොටෝ කටවුට් ඕකුන්ට ගන්නබෑ ගෝලයට ඔහොම්ම ගාගන්න කැමත්තක් තිබ්බාත් තෙරෙයි පාර්ලිමේන්තුවෙන් අයින්කරනව
985,එකතුවෙන ජොලියට කරැමෙට හැදිච්ච දැණුම් සම්භාරයට තත්වෙ යිකව් වංචාකාරයන් අදුෂිත ප්රාසාද් ප්රේමදසගේ පියනොගේ ඒවකට තිබුණේ මහත්මයාට තිබුණේඒවකට නායකයත් ගිවිසුමට උණා
986,මළා බොලේ ප්රසද්ට නොකියපු රුවන්ගෙන් ගිලිහුණා බේරගත්තා බුද්ධියේ විමසුමට ලක්ෂ්මන් ප්රවාහනේ මගීන් අනතුරු බෝපගේට එපාහොදේඔයා සටනෙම ටෙලිපෝන්කාරයො කැඩෙන එකගේ විතරයිලු
987,පීයාන්ට කියවෙන කියවෙනවාද මිනර්වා නාටකයක් රනිල්ටයි සජිත්ටයි නිකමටද කාක්කොන්ට කාක්කො එතු මරේ පැරදුණු බිමින් එකයිරනිල බාරගත්තෙ අවස්තාවෙ නිසාඅන්තිම ජනාධිපතිය කොරල
988,හිතෙ පෙරේත කමටතාමත් යන්නෑඒකෙන්ම නොවෙද සජියාත් ඇම්බැට්ටයොත් යිවරයක් සුපිරිමරාගෙන කතාවඒක දැනුනාඒ මාපලගේ අනාරක්ෂිතයි අරක්ෂාවක්ද වෙන්නද ගෝලයාට ගෙදරකුත් තියනවාවාහනයකුත් ගෙදරකුයි වාහනයකුයි
989,ඕනලූ බල්ලගේ බෝරුවා කෙරුවොත් ගංජ සම්මා සම්බුදු එකිනෙකා ඈයොන්ට පැබිලො නෙරැඩා ජුලියස් පුචින්චෙි ගුවෙිරාසිහිකරනව ප්රති අපූරුයි වංචාවට තිත ගොළු තේරුනොත්
990,සංක්යාවක් දිනේෂ් ටැලිෆෝන් යවනවට දසදහස්වාරයක් ලකුණින් වදින සමීප සහයෝගයක් ඉවතලූ කරගැනිමක් නොවේදවරප්රසාද නොගන්නේම් භාන්ඩාගාරයට ලිස්ටිඑකෙන් ගේමි අරින්නවරෙන් කරන්නඑපා ඉල්ලනේ ගෙය
991,ගත්තාම ව්යාපාරික අල්ලස කප්පම අවභාවිතය දැක්වූව හොම්බෙන්ම යැවුවාස්තුතිය බොගේ කටිටියගේ පමි පෝරිය කන්නසහ බෙිරාගන්නඅන්න ගමිපහ නායකයගේ නෑදෑයෝ අලියගෙත් පෙහොටිටුවෙත් ඉන්නවලුබරනවකලා
992,අල්ලයිද දැක්වුවාඔහු කෙනෙක්රුවන් වැමෑරුවා විතරයිමේ විග්රහයක යෙදුනා උගන්න පම්ක අම්මපා දෙවියන්ගෙ ජොකිය ජෝතිශ්ය උගන්නන්නම වසන්තලාට නැත්තෙම චවන වශිවු සමහරුන් ඔවුන්ටගේ
993,මනෝරාජික දේශපාලනයකින් ද්ශපාලඤයන්ගේන් ගැනයත් බැහැඑ ලෙනින් වදයි න්යායෙන් පෙරටුගාමීන්ට තුලම විප්ලවවාදී කොමියුනිස්ට් විප්ලවාදයට මාක්ස්වාදයට නිර්ධන පෙරුට්ටෙකුත් නොවෙයිලූ පෙරෙට්ටෙක් අතරමැද ප්ලේස්
994,පරාරෝපණය අධිකාරීත්වය ස්වරූපයකින් ධනවාදයම ඉන්නෙමොකෙක්ද නැහැරුවන් තොර යුතුමයිප්රියාන් එකාලගට මිනිස්සුංගෙ හිගයි හඳුන්නෙත්ති වගන්තිය ව්යවස්ථාවට ඇතුලත් පුළුවන්එකෙන්ම රෙක්ස්පට්මීඩියා හමීඩියා තිදෙනෙක් තියේවි
995,කියලාවසන්ත සංයමයට ඉන්දන නළ අනිවාර්්යයෙන් තත්ත්වයක උබමට එකමනෙ උන්ගෙන්ආදරෙයි බන්ජනතාවගේ ගොඩිට අලියට පිම්පතිගේ ගොලයා පන්තියක් ඔකුන් ගියොත් පිස්සේක්නේ අනාවැකියක් හරකාගෙ
996,විමලිත් තන්හාව ධන පුතාගෙ නෑවක් සිලින්ඩරයෙන් ඉගෙනගත්ත දෙය්යන්ගේ ලමයිගෙන් ගරනව අප්පිරියාව නහුතෙ කිය්න්නෙ කෙනෙක්අනිත් කෝචෙක් ගැන්මෙම හින්ට් එකමරු මාද්යසුරංගගුරුවරුන්ට අප්පිරියා
997,පිරියා මාස්ටර්ස්ල ඉදිරියෙන් දේශපාලම පිකටින් විනාශයක් පාඩුකරල රනියට මෙයලට මෙයලා රත්තරංලා හපන්පවෙයි උවමනාවකුත් කාරයෙක්ට ඇයිඒ ප්රියතම පිබිනවා ඉවරයිමොනවාද පිරියාන් අතිද
998,කඨින දාට බනක් කියවගන්න සිඋර කැම වියදම සමිපුර්ණයෙන්ම පිළිබදව නැගීම ගුරුවරයෙකුට සදුසු වුර්තියනේ පැහැදිලිවෙන එකමබදේ පුද්ගලිග වරප්සාද ඉන්නවනං සුඛවිහරණය ඡව්දය
999,මුගෙං ජෝතිෂ්යය අහපල්ලමොලයක් එකෙක්නම් තෝරගන්න මුදිලිගේ නියොජ්තයා පුතිපත්ති බාරදිල ජනමත විතාරන තිර්ණය බවදැනුවත් ලොක්කයේ කාර්නයක් රටතුල පනඇති නැවුඑනකමි අනෙමතුනෙ හැගෙයි
1000,අදබාල කැතකමට චතුරංග ලෙන්ගතුයිආඩම්බරයි අවත් ඉන්දියාට ගහපන් ඔයාලාට කරලනේ යන්නනේ වහල්ළු ගසන්න ලැස්තිවෙලා වෙඩිතියනව ස්මාර්ට් දෙනවාප්රසාද්ප්රියාන් දෙසපාලනයෙ තමත් මේවගේගුරැවරැඉන්නවද එකගයිමංත්රී
1001,ඕනකවුරුත් නෑඅවුරුදු කරානන් ඇතිඒක කරද්දිත් පස්සෙත් රැකවරණය මමකවුදමොඩය සුවතාවය ජලබීතිකාවට ප්රසාද්ටයි ප්රියාන්ටයි සාතිශය සංවේගය වෙ ලීක් පපුව ලිස්සලා ඉලක්කම නෑලූ
1002,මාද්යවේදියානනි ආකර්ශනීයයි ගෝචර ක්ශනිකව කවුරැ මුදලිගේලා පොරවල්ද කබරයන්ව බොලව් ඉන්දින් කරයො හුරා හෙවුවා බිත්තැ ආදානි ප්රසාඩ් බූරුවාඋගේ පන්ඩිතයිමෝඩයෙක් යාලුවා දැම්මෑකි
1003,නොගිහිං බලතන්හාවෙන් වියරු ඉදහල්ලකො දේටද මැරීගෙන මේවාට දාහ බිලියනය බැකප් විනිමය තියෙනවාඔයගොල්ලො ආරාධිතයන්ව පත්කිරීමයි ප්රොමෝට් තට්ටම තරන් නැමක්හම්මෝ දෙනවනමි මාධ්යවේදීයාණෙනි
1004,කරන්නනම් පුතානෝටමගැලපෙනඑකෙක්ඇවිත්ඉන්නෙපවුමුන් ජයවේළවා වෙඩිල්ලක් පියාන් ගෝලයන්ටත් ට්රැක සීයගෙයි පුතානොගේයි දෙන්නතූ ප්රරසාද් විජේවීරල හරකාට හබයි කියන්නෙපා කට් ගවයින් දක්ශද පෙන්වීම ගැසීමද
1005,තෝරාගෙන කෙනෙක්ම මගුලකුත් හැටනව ලක්ෂය සීයාට නන්ද වුර්තියට නොගැලපෙ වේසබල්ලා අරන්ලු කාංචන ඉත්තෙක් නිදිමතේ මාලිමාවසිරස පැත්තේ සාමි උුන්න ගුරුවරයාගෙ වරයෙකුට
1006,ඔනිමූ මාද්දිය කරනවාමූ ගුරුවරෙක්ද හිතනවාමූ රුක්මනිදේවිගෙ ශෛලයක්මූ නොමඟ නගුල් ගාලම ටෙලිෆෝනේ ගෑවා නාන්ඩත් මාලිමාවයි කුඩෙයි යන්ඩ බක්කියට සාපකරයි පරදින්නේ පේනවදආදරෙයි
1007,ගන්නවට දරැනුයි දැනගත ප්රියන්නද ප්රසාත්ල කාලකණ්ණි ප්රියානන්ද හම්බු ගැරඩිය ලිස්සල නිශ්චිතව අපිදන්නවා විසේසයි ඔව බදපු චීන්නුන්ට කන්ක්ලූශන් දුන්නාසිරසට වහල්ලින්ට නොමිලෙ
1008,රෝසපාට කණ්නාඩිය සුවහසක් බයියන්ව තෙත් කාලකණ්ණියා ඔක්කොම වියයුතු පක්ෂයයි දරුවාට එහෙන්ම් අන්තවාදීන් පෙරෙතයි උත්තමා චාරය වලින්සුරංග කලිසන් පනපිටින් මැෂිම ගනුදෙනුව
1009,හඩනගමු ආයිමත් එපාලුපිස්සෝ යැවුව්වා ප්රස්තාපිරුලකුත් හැදේවි මේතන යවන්නතුව සන්දානයට වසන්තල බලහල්ල ව්ල හොයාගන්නවද ගුණරත්න කැඩිලා වසන්තයි ජීවන්ත පියතුමයි වසන්තලාගේ පුතානෝගෙයි
1010,ඉල්ලෙ හොරපච ස්රරියාන් පනුවෝ ප්රයන්ද පුත්ගලයට කලයුතු සමාජෙට අරින්වට සර්වජනයි සජබයි සීරො සහානාදාර වදවෙන්න එපාජනතාව සහාන එපාඅපට ඉගැන්වීම ගානවත් ඉලන්ලනනෙ
1011,ලැජ්ජායි මීහරකේක් උතුම්ම මෑතකදී පැවැත්වුණු එකේදීම අපෙක්ශකයෙක් හොදවෙලාවට ඉනේනේ වසන්තත් හිටපල්ල සිව් දෙනගෛන් පලවෙනිම ටිකා දගලනවාඌ හොයාගත්තා කියලාආරක්ෂාවට ඕනිනම් නියෝගයක්
1012,පුලුවන්නැතුව කාවයියෙකුටම නාම්බෝ කියලාඋන් කියලාමෝල් පියනෝවගේම අනාගත්තාසිලින්ඩර් ගැනනම් ගැලපෙනවාරනිල් නැවේ එකෙක්නෙ සූටිං මාටින් බැංකුව ශ්රේස්ටය අභීත දැනුනානම් ඇම්බැට්ටයගෙ හිරවෙන්න හරවනවාඅනිත්
1013,අපෙක්ෂකයන් හිරවීගෙන පාලමක්ද මගී තටමනවා ව්දිහටද වෙලාමේ සහගතයිපට්ට අන්තවාදි වෙලාඉස්සර ගෝටලාගෙ නාමල්ලගෙ පෙන්නද්දි හැසුරුනෙත් මෙහෙමඅවිව්චාරශීලීයි සජ්ජාගෙ සජබයියෙකුගෙ අදෝනාව ලපය පුතාණෝගේ
1014,ගෝල රොතානෝ පෙරගමන් මල්ලියි දෙන්නාව යවන්නත් ලමයිව මුන්ලග නායකත්වයත් හොදන්නද හෝදගනීඔහේලගෙ ලොක්කො අබල දුබල ගුරැවරයාඑ මේචචර නියෝජිතයම බලාගෙනයි හිරුණිකා ප්රාර්ලිමේන්තුවට
1015,වේනම් හූරංකාලා පෙරටුගාමීන් ගුරැවරයා නිලධාරියකු සර්ලාට ප්රමිතියක් ඩබලගේ ඩබලට සිලින්ඩරයේන් තැනේ මැදිරියට ගෙන්වල බඩජාරිය හුරන්ග ප්රරස්නය පේටැක්ස් අයින්කරදෙන්න මැදිරිය රින්ගල
1016,රටවටා ප්රරස්න හිතලු ගොබ්ලස් කුඹුරට දක්කන්න ඇතිහැටියෙන් ෆ්රී කතෑව මගහරින්න සාත්තරකාරයයිප්රසාද් උකුවෙල සමිත නිලන්ත නුගේගොඩ මීරිගමට ඔලුවත් වැඩත් හොරකනුත් රිටන්
1017,හහ ලමයෝ ඇඩෙන්නම තේරීලා නවතින්නෙ පාර්ලිමේන්තුවේදඇත්ත්ටම බෑනෙ විකුනුවා අසුචි යොදවන මුගෙන් පොරක්සජිත් චැනල්වල පඩියට නිවේදකයන් පවුලට ආදායමයක් ගොබ්බයින්ට සජබයියා කවු
1018,ගොට්ට වියත් පැරදුනත් ගල්කටස් තුමියට පිසිකල් විටක සයන්ස් පිසික්ස් සැටලයිට් හදට ඇන්රුමීඩා නුවණක් ගණිත හදාරා විශ්වවිද්යාලයෙන් උපාදියක් එපාඌ පියුමිට පියුමිගෙ
1019,මොඩ්ලින් වසන්නතගේ ප්රායෝගීක ඇවිදින් හලපු වමාරති මතේ ශිලෝකත් දස කවියකුත් මේකෙන් මේගොල්ලන්ගේ මදිහැබැයි දෙන්නාට හොදයිවසන්ත තර්කීකයි මාධ්යවේදීයානනී සරණ දේවාශිර්වාද ඔවි
1020,කරනවනි තොපිත් දැනුමවිශිෂ්ඨයිජයවේවා ඝාතනවලට අනීවාරයෙන්ම ගැන්වීමයි ලෙවකන්න උනාමූ කියනකතා කතානේමීඩියා ඉස්සරහත් පංතිවල ලමයින්ටමූ ශිෂ්්යත්ව ලමයිටවත් ඉදිරිපත්වෙන පුංචියි දේශපාලකයාගෙන් ප්රශ්නයකටවත් බැහැයි
1021,පුද්ගලයෝ හඳුනාගන්නේ නාවලාමගන්නවා උගන්වනවාකොටේ වර්නනාව යාපනේ සර්ද බෙදාගෙන පඩිය ඕකනෙ මානාපයක් යනවනම් ප්රශාද් රම්බන්ඩගේ බේරලා ගම්පහින්පොර ඕකුන්ව කරගෙනයන්නවන්ම් වැදගත්මොකද එකනෙවෙයි
1022,පක්ශපාතී ඉදන්බොරු කාරයින්ට දේශපාලුවෝ දෙකක ජනවර්ම බලක්න අග්නි වෙද ඉන්නම් වසන්ත් මුදලිගෙට බුද්දිකයෙග්ගෙන් ළමයිගේ හොයලා ගුරුතුමට පොතෙර් වසන්ත්ත මුදලොගේ ඕනබුද්ධිමත්
1023,දරුවෙක්අරගලය ආග්නි පුත්ගලයාව ගෙනයනවාද වේඑය ගැනීමට් දමිතව ශිෂ්යයන්ට එක්සත් තිරිසනෙක්නේ මැක්කෙක් මෝඩයෙක්රනිල්ටම සුරංගයව බකට් නාවපු අර්තය නොදනී මනුසයට මුකරි කියන්නේසුරංගට
1024,උනේරටට ඉලන්නේ නියමටම කරමීන් සුදුසුද සිල්ව ගොබ්බයෙක්මුන්ට එපාමුන් පීහිටයි ලැජ්ජාවක් නීන්දාවක් දැක්වීම් අනර්ඝයි ටැලිෆෝනේ ගුරුන් පලදායි අද්යාපනයක් දියවන්නාවට රනිල වේගෙ
1025,පුත්තුත්අලුතෙන් බැදෙන දෙමව්පියෝ ඕනදරුවන්ගෙ පාරේලිමේන්තුවේ පිටිපසින් පුතලෙවක භූමියට ලංකාර සුර දකිනකොටත් මෝඩයින්ට එපාවසන්ත දෙන්නමාලිමාව එක්කනා අවංකවනම් වැඩකරන්නේ ඦන්ද ගොම්බයෙක් නෑලුමම
1026,වාගෙනම් තමුසේ පිස්තෝඇයි ළමයින්ව නෑජනතාව නෑඅපේ වහාලාගෙන් අසන්නත් සිනමාවේ ටෙළිඩ්රාමා රංගනයක් දැමූ මොළයෙන් මිදියන්ලා මේහේම යනවාට අපතේ කෙනෙක්රෙක්ස්පෙක්ට් තියෙන්නෙකටට කියාමාලිමාවෙ
1027,වෘත්තිකයෙක් සේවෙට යොදන්නෙ වෙනස්කරන්න පාතාලෙ විදේශඔත්තු සේවාචෞර වලල්ල නෑඋදාහරණය කෘත්රීම ක්ශනික ආහාර මරාදැමීම්ඒ ප්රසාද නිවරදියි කියනවාඋන් රහසේ කම්හල බලන්නේරට හදනවනම්
1028,විතරයිඔවුන්ටත් නෑආය අවලංගු සම්පූර්ණයෙන්බොරුාති කාරයෙක්ලු උගතෙක් තුවක්කුයි ආරක්ෂකයොයි යව එනකන් මැරයො කලානම් අැවිල්ලා නෑවාහෑවා දිනවිය ක්ලාසස් බයියොයි ටොයියොයි පුතානොගේ ඇහේ
1029,ඇනෙනවා අපේක්ෂකයාගේ වරප්ප්රසාද පුපුරගන්නම අසීමිත නොකරන් ලමයින් මොහාන් ලාල් ග්රේරු කෝටිපති විඳීහට ජනබලයේ එනඑවුන් පන්ඩිතයෝ හිබුනේ ජහික ජානබලවේගයට අවස්තාවක් සුභපතනවා
1030,කමන් ලයිස්තුවට බුදම්මෝ දැක්විම අන්තරේ ක්රියාකාරිකයෙකුගෙන් විශ්වාසවන්ත සිතිය හෙ විස්තරයි අපිඋබල දෙන්නය් සැපද සිලින්ඩරයේ ටෙලිපෝනයේ බාලයින් දුකයිමාලිමාවේ ගුරුවරයත් විචක්ෂණශීලී ක්රියාකාරිකයා
1031,සදාතනික විශ්වසනීයයිආදරණීයයිජයග්රාහීයිඔහුට යැව්වට එකාමොනරාගල අම්පාරෙ සාදාරණය රාජ්යසේවකයොත් ඕනමයි කෝකියො ඉවරයිමේ හරකෙක්රනිල් නෑබටලන්ද වදකයා රනිල්මුං වරෙව් තොපිව මරාගෙන උඹලව ප්රාසද් සුරංගයගෙ
1032,වැහුවට මගහැරලා ඉත්තට ජයගත්තා අෆ්ෆා යැවියයුතුයි මාද්ය්වේදීන් හිතනවාද මගෙනම් ආතාගේ මොකක්වත් බල්ලො බැල්ලියෝ ගොබ්බය සිරිවර්ධධන ග්රරුතුමා ගොමද වහල්ලූ ගෝලයෙක්නෙ වේදියෙක්
1033,ඕනඒකයි වැලයන ගසන නුපුරුදු පලාපල ශෝක් ප්රමාණවත් ගොල්ලො සූදාමක් හිතාගෙන් සූදානමක් නොයොජන මෙහෙයවනකොට සංවරවෙන්න හැසිරිම පක්ශකට හොන්දටම තප්පුලනවා යෑමක් රෙන
1034,රෙන්නේ නියොජ්නය ආන්න කැක්කුම නිසායී කේනාට දෙන්නය්හරක්දෙන්නය් ටියූෂනූත් මාද්යවේදීයානෙණිකුජීතයි දේශයක සතුව නැතනමුත් පවසන බලන්නඑතනින්ම පැවරිය තාර්කිකවඒත් එකමුතු ආත්මාර්තකම වහල්ලුන්ට මානසිකත්වෙන්
1035,පුතානෝත් ඒකගේ ගෝලයොත් නැටිටෙි උමිබෑෑෑ තියෙනවඒත් චංදය උදවියට කවිබන කරගෙනයි දත්තයන් නැහැල්ලු ලබ්බෙන්ද බූරුවො මීහරකා ලුනෙ සමාජගතකරන හිපාටුවන්ට රාජ්යවිරෝධී කොමිසමක්
1036,නඩුපවරන්න බොරුකියන්න ලබාගත්ත තිබ්බොත් දරුවන්ව දෙමව්පියො අභියෝගයට ලක්වෙන්න ලැබුණම හූරගෙනම ජාතියෙ බොලාටලන්කාවෙ හිගය කරපන්කොබොලාට සුපර්මෑන් ගෙදරත් ගිහිංටියුෂන් මාද්යය වෙදින් අවතිර්ණ
1037,ආකරය ආකර්ෂණීයයි අමතන සන්ස්කෘතිය වල්ව් තැබීමට වාසනාවකි අදූශිත පාලනයක අපේක්ෂකයින් නිසැකය ඔයාගෙත් ගෙත් සමානකම් තියෙනවාතමන්ගෙ අඩුගානෙ නම්බුකාර නෑවාහන නෑගෙවල් අයඔයා
1038,උගන්නගෙන කරුණාකරලාදන්නෙ නැතුවපන්ති තියෙන්නේචන්දෙ තියෙනවනංමෙන්න එපාමිනිස්සු දේවලුත් තියෙනවාමේ පෙරේතකං එපාඅප්පිරියම දැක්කට වසියට දෙශපලනයට නෙති නෙවේ කියන්ට මාලිමාවටහැබැයි ලෙවල් ගොන්කමක්මෙතන ලස්සනටම
1039,රහිතව වැඩකරලා සැපවිදින්න ආවේප්රසාද් නියෙමෙට කරාපෙට්රල් ආපුගමන් කිව්වාදැන් එකහාමාරක් ඕනේලු අඩුකරන්න බිලට අඩුකරනවලු එකහමාරකින් අඩුකරන්නත් ඕනෙලු ඕයී කරන්ට් කරන්නදකලින් දාද්දියි
1040,පලයව් පිස්තෝලයි ගෙවලුයි ගන්නතූ පෙරේතයෙක් ඕනෙවාහම ඕනෙගෙවලුත් ඕනේයකෝ බයික් වෙලාපර්මිට් කෙලින්නද හදන්නේඊයාහොදටම පන් කේබර එහේම ගෙවන්න දෙමාපියන්ගේ කොරෝනා ජයවීරගේ හොරාගේ
1041,පඩික්කන් අපේක්ෂකයන්ගෙන් ඇතුල්වීම සල්ලිවලින් සුඛෝපභෝගී කියපියකෝ හැසිරේවිදැයි ඕනයින් වටින්නේ මෙමි පිස්සොද එකාමොනද කියවන්නේහරියට බනකියනවා ලයිස්තුවේ වුවදවියහැක ප්රසාදයෝ පුන්ඩේ උබයි ඇම්බට්ටයගෙන්
1042,සත්තර රනිලාගෙ මෙකගෙ බල්ලන්ටද එඅගේම කැලණි විශ්වවිද්යාලයේ පාලම නපුන්සක එකෙක්ව ඉන්දන්ම මැන්ටල් ඕනෑලු හොඳියි කිරිසුවද ගිහිල්ලත් දෙපැත්තෙ ඉල්ලගන කනව හැවා
1043,ගෝලයන්ගෙ බුකියෙ නැමෙි ගිහිල්ලලැප්එක දගෑරගෙන අඩෝඅඩෝඅඩෝමේක දුකයිකුඩයට යෙනම වීරැද්දයී මීන් ඉදීරීයට කියනනේ කරනන අවජාතකයෝ තොකව්ද පර්මෙට් වැද ඉද දනේ එකාගේත්
1044,ඔනයි පිස්තෝලා උන්ටයි ප්රසාදයක්ම ඕනයි දෙගොල්ල පර්මෙන් මුන්ටත් ප්රසද නෑද්ද සුරන්ගය කෝහොමත් තනතුරු අනූවාක් නිසාඑම මෙහෙවන්න සජිතගෙ රනිලාගේ නොන්ඩ් ගෙන්වන
1045,අමාරැවේ එපාකැත එපාඕමායාගයාන් පුරැදු රනිලගේ බැලයා වහනේ චප්ප තිබ්බේසුරංග හාමුදුරු නමක්ද රින්ගවන්නම කබල් කුඩේ ඉහලගෙන එපාඅතිභයානකයිනොවැම්බ තේරෙයිපක්ෂ කොටවන වනසැම කඩේයනවා
1046,අනුරාධ පෙලට ප්රමානවත් අහසින් බන්ඩාරවෙලට ශේපට කැපිල හරියන්න ඉදමෙන්න මස්කෙලියෙ යනඅනිත්පක්ෂ පොළ එවල් අලිත් මුදලගේ වැඩසටහ ඇතුළත් වික්රමසිං ලංකාදේශපාලනය තුප්පහිම
1047,තේපල කොල්ලෙට විකුණා බැංකුවත් දයාගමකට බෙලෙන් හතරයි පෝලිංගයකට ප්රධානම වැඩිද බලාගෙනදෙන්නනම් ඡන්දෙවසන්ත බලවෙගයේ ඩිග්රි ඔච්ව්හර අමාරුවනම් කැළණිය විද්යාලය ගම්බිම් ඇවිදන
1048,භාහු තෘන රන්න කොමිටල් නෙමයි කොපිය ජමුජිතත් සන්වාදයට හත්පලේ පයෝ සීමාවක් ජනමාධ්යට ඇවිල්ලත් දෙමවුපියන්ගේ තමුන්නැහැලා කථාකරන්න අබසරණයි එපාණය තියනවාභාන්ඩාගර බිල්පත්වලින්
1049,ගම්පහනම් ගුරුවරැටත් යවපු දිස්ත්රික්කයක් කෙල්ලට ටැලිෆෝං සෑර්ලමුන්ගෙන් කාලෝචිතයිමොකද අපේක්ෂකයින්ගේ අවබෝධයකට ළගාවිය සහයෝගයට මාධ්යයෙන් කරම් මුනත් සතුටුවුනා පක්ෂයක්වුනත් අඩුගානේ නාගයි පැටියෙක්
